Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
17/01/2012,180.36,182,179.32,180,6003400,0,1,152.5541335,153.9412968,151.674469,152.2496342,6003400
18/01/2012,179.83,181.6,179.5,181.07,4600600,0,1,152.1058429,153.6029643,151.8267186,153.1546737,4600600
19/01/2012,181.79,182.3599,180.35,180.52,8567200,0,1,153.7636723,154.2457115,152.5456752,152.6894665,8567200
20/01/2012,185.77,188.97,184.75,188.52,12849700,0,1,157.1300808,159.836741,156.2673329,159.4561169,12849700
23/01/2012,187.91,190.52,187.67,189.98,5751700,0,1,158.9401598,161.1477795,158.7371603,160.6910306,5751700
24/01/2012,188.63,192.305,188.5241,191.93,5345700,0,1,159.5491584,162.6575884,159.4595848,162.3404017,5345700
25/01/2012,191.33,192.2399,189.61,191.73,4359700,0,1,161.8329029,162.6025248,160.378073,162.1712354,4359700
26/01/2012,191.79,192.79,190.47,190.98,4004700,0,1,162.2219853,163.0678166,161.105488,161.5368619,4004700
27/01/2012,190.01,191.77,189.81,190.46,3360400,0,1,160.7164056,162.2050687,160.5472393,161.0970296,3360400
30/01/2012,189.39,192.73,188.22,192.5,4359000,0,1,160.1919902,163.0170667,159.2023675,162.8225255,4359000
31/01/2012,193.09,193.1,191,192.6,4826800,0,1,163.321566,163.3300243,161.5537786,162.9071086,4826800
01/02/2012,193.21,194.81,192.41,192.62,5088800,0,1,163.4230657,164.7763958,162.7464007,162.9240253,5088800
02/02/2012,192.72,193.33,191.33,191.53,3907300,0,1,163.0086084,163.5245655,161.8329029,162.0020691,3907300
03/02/2012,192.93,194.13,192.54,193.64,4521700,0,1,163.186233,164.2012305,162.8563588,163.7867732,4521700
06/02/2012,192.48,193.76,192,192.82,3639800,0,1,162.8056089,163.8882729,162.3996099,163.0931915,3639800
07/02/2012,192.45,194.14,191.97,193.35,3433000,0,1,162.7802339,164.2096888,162.3742349,163.5414821,3433000
08/02/2012,192.78,193.58,191.73,192.95,3803800,0.75,1,163.6931728,164.3724681,162.8015978,163.8375231,3803800
09/02/2012,193.03,194.46,192.55,193.13,3876400,0,1,163.9054526,165.1196928,163.4978754,163.9903645,3876400
10/02/2012,191.76,192.43,191.28,192.42,3391100,0,1,162.8270714,163.3959812,162.4194942,163.38749,3391100
13/02/2012,193.31,193.69,191.74,192.62,2458800,0,1,164.1432059,164.4658712,162.810089,163.5573138,2458800
14/02/2012,191.76,192.6,190.831,192.22,3398100,0,1,162.8270714,163.5403314,162.0382398,163.2176661,3398100
15/02/2012,192.31,193.44,191.26,192.25,4020900,0,1,163.2940869,164.2535914,162.4025118,163.2431397,4020900
16/02/2012,192.61,193.25,192,193.02,3525500,0,1,163.5488226,164.0922588,163.03086,163.8969614,3525500
17/02/2012,193.71,193.86,192.3,193.42,3746500,0,1,164.4828536,164.6102214,163.2855957,164.236609,3746500
21/02/2012,193.73,194.24,192.46,193.39,3293600,0,1,164.4998359,164.9328867,163.4214547,164.2111355,3293600
22/02/2012,193.03,194.74,192.75,193.87,3275800,0,1,163.9054526,165.3574462,163.6676993,164.6187126,3275800
23/02/2012,193.87,199.23,193.28,197.61,8032700,0,1,164.6187126,169.1699908,164.1177324,167.7944179,8032700
24/02/2012,198.38,198.56,196.61,197.76,3353200,0,1,168.4482396,168.601081,166.9452988,167.9217858,3353200
27/02/2012,196.78,198.71,196.1,197.53,3758400,0,1,167.0896491,168.7284489,166.5122481,167.7264884,3758400
28/02/2012,197.75,198.96,197.4322,197.98,3167400,0,1,167.9132946,168.9407286,167.6434445,168.1085919,3167400
29/02/2012,197.86,199.17,196.45,196.73,5117100,0,1,168.0066977,169.1190436,166.8094398,167.0471931,5117100
01/03/2012,197.23,198.47,196.93,197.53,3560300,0,1,167.4717527,168.5246603,167.2170169,167.7264884,3560300
02/03/2012,197.1,198.89,197.06,198.81,3727400,0,1,167.3613672,168.8812903,167.3274024,168.8133608,3727400
05/03/2012,198.36,201.19,198.3,200.66,6938000,0,1,168.4312572,170.8342641,168.38031,170.384231,6938000
06/03/2012,199.14,199.64,196.812,197.26,5214700,0,1,169.0935701,169.5181296,167.1168209,167.4972262,5214700
07/03/2012,198.09,198.57,197.31,197.77,3346900,0,1,168.201995,168.6095722,167.5396822,167.9302769,3346900
08/03/2012,199.24,199.99,198.65,199.81,3145800,0,1,169.178482,169.8153213,168.6775017,169.6624798,3145800
09/03/2012,199.98,201.1,199.72,200.62,3178200,0,1,169.8068301,170.7578434,169.5860591,170.3502663,3178200
12/03/2012,200.93,201.57,200.23,201,3119700,0,1,170.6134932,171.1569294,170.0191098,170.6729315,3119700
13/03/2012,201.72,203.9,201.6107,203.78,4866000,0,1,171.2842972,173.1353768,171.1914885,173.0334825,4866000
14/03/2012,203.78,205.15,203.64,204.72,4602300,0,1,173.0334825,174.1967756,172.9146058,173.8316544,4602300
15/03/2012,204.94,206.18,204.74,206,3621100,0,1,174.0184606,175.0713683,173.8486368,174.9185268,3621100
16/03/2012,207.03,207.52,206.01,206.01,9637000,0,1,175.7931195,176.2091878,174.927018,174.927018,9637000
19/03/2012,205.71,206.53,204.5,205.72,3763200,0,1,174.6722823,175.3685599,173.6448482,174.6807735,3763200
20/03/2012,204.74,205,203.702,204.25,3695100,0,1,173.8486368,174.0694078,172.9672512,173.4325685,3695100
21/03/2012,204.32,205.77,204.3,204.69,3329900,0,1,173.4920068,174.7232294,173.4750244,173.8061809,3329900
22/03/2012,204,205.99,203.96,205.49,3307800,0,1,173.2202887,174.9100356,173.1863239,174.4854761,3307800
23/03/2012,205.89,205.96,204.56,205.48,3036200,0,1,174.8251237,174.8845621,173.6957954,174.4769849,3036200
26/03/2012,206.45,207.92,206.32,207.77,3418200,0,1,175.3006304,176.5488354,175.1902449,176.4214676,3418200
27/03/2012,208.46,208.66,207,207.18,2704500,0,1,177.0073597,177.1771835,175.7676459,175.9204873,2704500
28/03/2012,207.44,208.69,206.27,207.29,3265700,0,1,176.1412583,177.2026571,175.147789,176.0138904,3265700
29/03/2012,206.09,208.5,206.02,208.27,3403700,0,1,174.9949475,177.0413245,174.9355092,176.8460271,3403700
30/03/2012,208.74,209.12,208.012,208.65,3215200,0,1,177.2451131,177.5677783,176.6269544,177.1686923,3215200
02/04/2012,208.96,209.69,208.09,209.47,3387900,0,1,177.4319193,178.0517762,176.6931857,177.86497,3387900
03/04/2012,209.31,210.69,208.54,209.5,4091500,0,1,177.7291109,178.9008952,177.0752892,177.8904435,4091500
04/04/2012,206.22,206.9802,205.19,206.05,4404000,0,1,175.105333,175.7508333,174.2307404,174.9609828,4404000
05/04/2012,205.15,205.68,204.46,205.47,3809000,0,1,174.1967756,174.6468087,173.6108835,174.4684937,3809000
09/04/2012,204.4,206.17,203.37,204.94,3326900,0,1,173.5599363,175.0628771,172.6853437,174.0184606,3326900
10/04/2012,204.94,205.74,202.17,202.33,4132900,0,1,174.0184606,174.6977559,171.6664008,171.8022599,4132900
11/04/2012,203.99,204.32,202.4593,202.58,3366200,0,1,173.2117975,173.4920068,171.912051,172.0145396,3366200
12/04/2012,202.8,205.56,202.64,205.32,2929600,0,1,172.2013458,174.5449144,172.0654868,174.3411259,2929600
13/04/2012,204.32,204.6499,202.8,202.8,3767000,0,1,173.4920068,173.7721312,172.2013458,172.2013458,3767000
16/04/2012,204.74,205.97,202.72,202.72,3826600,0,1,173.8486368,174.8930533,172.1334163,172.1334163,3826600
17/04/2012,204.57,207.64,204.15,207.45,6065500,0,1,173.7042866,176.3110821,173.3476566,176.1497495,6065500
18/04/2012,202.43,204.07,200,200.13,10153500,0,1,171.8871718,173.279727,169.8238125,169.9341979,10153500
19/04/2012,200.03,201.26,197.521,199.51,5762900,0,1,169.849286,170.8937025,167.7188463,169.4077441,5762900
20/04/2012,199.83,200.12,199.09,199.6,4758200,0,1,169.6794622,169.9257067,169.0511141,169.4841648,4758200
23/04/2012,197.89,199.1,196.791,198.62,3618800,0,1,168.0321712,169.0596053,167.0989894,168.6520281,3618800
24/04/2012,199.06,202.48,198.87,200,5626300,0,1,169.0256405,171.9296277,168.8643079,169.8238125,5626300
25/04/2012,202.02,203.69,201.8,203.57,4003400,0,1,171.539033,172.9570618,171.3522268,172.8551675,4003400
26/04/2012,203.4,206.21,203.4,205.58,3302700,0,1,172.7108173,175.0968418,172.7108173,174.5618968,3302700
27/04/2012,206.47,208.17,205.91,206.81,3496900,0,1,175.3176128,176.7611152,174.8421061,175.6063133,3496900
30/04/2012,206.71,207.96,206.32,207.08,2773200,0,1,175.5214014,176.5828002,175.1902449,175.8355754,2773200
01/05/2012,207.18,208.929,206.71,208,2715900,0,1,175.9204873,177.4055966,175.5214014,176.616765,2715900
02/05/2012,206.97,208.27,206.91,208.06,2360300,0,1,175.7421723,176.8460271,175.6912252,176.6677121,2360300
03/05/2012,208.27,208.92,206.55,207.24,2826600,0,1,176.8460271,177.3979545,175.3855423,175.9714345,2826600
04/05/2012,206.47,207.11,204.4,204.99,4023600,0,1,175.3176128,175.861049,173.5599363,174.0609166,4023600
07/05/2012,203.96,204.77,202.9,203.75,3373400,0,1,173.1863239,173.8741104,172.2862577,173.0080089,3373400
08/05/2012,202.44,203.06,199.718,201.48,3881500,0.85,1,172.6208531,173.1495279,170.2998002,171.8022599,3881500
09/05/2012,199.99,203,199.06,201.23,3742500,0,1,170.5317349,173.0983659,169.7387227,171.5890845,3742500
10/05/2012,201,203.25,200.02,200.6,3830500,0,1,171.3929632,173.3115412,170.557316,171.0518827,3830500
11/05/2012,199.96,202.12,199.95,201.17,2391500,0,1,170.5061539,172.3479887,170.4976269,171.5379225,2391500
14/05/2012,199.92,200.71,198.56,199.44,3029200,0,1,170.4720458,171.1456799,169.312372,170.0627492,3029200
15/05/2012,199.44,201.4679,198.76,199.04,2987400,0,1,170.0627492,171.7919422,169.4829123,169.7216687,2987400
16/05/2012,199.42,201.35,198.18,199.73,5001000,0,1,170.0456952,171.6914087,168.9883455,170.3100326,5001000
17/05/2012,199.67,200.79,197.64,197.89,5626300,0,1,170.2588705,171.213896,168.5278868,168.7410622,5626300
18/05/2012,198.78,198.78,195.16,195.88,5737100,0,1,169.4999663,169.4999663,166.4131876,167.0271325,5737100
21/05/2012,195.98,197.93,194.63,197.76,3831700,0,1,167.1124027,168.7751702,165.9612559,168.630211,3831700
22/05/2012,198.04,198.26,196.06,196.82,3567100,0,1,168.8689674,169.0565617,167.1806188,167.8286718,3567100
23/05/2012,195.53,196.49,193.2,196.12,4100000,0,1,166.7286871,167.5472803,164.741893,167.2317808,4100000
24/05/2012,195.99,196.28,194,196.09,3569300,0,1,167.1209297,167.3682131,165.4240541,167.2061998,3569300
25/05/2012,195.11,196,194,194.3,2901900,0,1,166.3705525,167.1294567,165.4240541,165.6798645,2901900
29/05/2012,195.22,198.08,195.22,196.46,3618500,0,1,166.4643497,168.9030754,166.4643497,167.5216993,3618500
30/05/2012,194.8,195.47,193.77,194.53,3602500,0,1,166.1062151,166.677525,165.2279328,165.8759858,3602500
31/05/2012,194.1,194.93,192,192.9,9287500,0,1,165.5093242,166.2170663,163.7186515,164.4860826,9287500
01/06/2012,190.12,191.72,188.6,189.08,5206400,0,1,162.115573,163.4798951,160.819467,161.2287636,5206400
04/06/2012,188.34,189.38,187,188.54,4624500,0,1,160.5977647,161.484574,159.4551449,160.7683049,4624500
05/06/2012,187.92,189.85,187.56,189.2,3556500,0,1,160.2396301,161.8853436,159.9326576,161.3310878,3556500
06/06/2012,190.78,194,190.02,193.99,3641300,0,1,162.6783559,165.4240541,162.0303029,165.4155271,3641300
07/06/2012,195.28,195.8299,193.94,194.44,3701100,0,1,166.5155117,166.9844122,165.372892,165.7992426,3701100
08/06/2012,193.71,195.14,192.7,195.14,2479200,0,1,165.1767707,166.3961336,164.3155424,166.3961336,2479200
11/06/2012,196.6,196.7,192.37,192.51,3273300,0,1,167.6410775,167.7263476,164.0341509,164.1535291,3273300
12/06/2012,192.14,194.67,192.14,194.55,3023700,0,1,163.8380296,165.9953639,163.8380296,165.8930398,3023700
13/06/2012,194.36,195.19,192.345,193.1,3247700,0,1,165.7310265,166.4387686,164.0128334,164.6566229,3247700
14/06/2012,193,195.83,192.74,195.1,3585000,0,1,164.5713528,166.9844975,164.3496504,166.3620255,3585000
15/06/2012,196.08,199.27,195.4,199.1,6389000,0,1,167.1976728,169.91779,166.6178359,169.7728308,6389000
18/06/2012,197.57,199.64,197.17,198.29,3378900,0,1,168.4681977,170.2332895,168.1271172,169.0821427,3378900
19/06/2012,198.83,199.99,198.8,198.93,3297600,0,1,169.5426014,170.5317349,169.5170204,169.6278715,3297600
20/06/2012,198.7,199.74,197.5,198.78,3378200,0,1,169.4317502,170.3185596,168.4085087,169.4999663,3378200
21/06/2012,199.07,199.45,193.19,193.39,4316600,0,1,169.7472497,170.0712762,164.733366,164.9039063,4316600
22/06/2012,193.87,194.88,193.22,193.7,8823000,0,1,165.3132029,166.1744312,164.7589471,165.1682437,8823000
25/06/2012,192.48,193.39,191.68,192.86,3211600,0,1,164.1279481,164.9039063,163.445787,164.4519746,3211600
26/06/2012,193.54,193.68,190.75,191.95,3435900,0,1,165.0318115,165.1511897,162.6527748,163.6760164,3435900
27/06/2012,192.14,193.7,190.9,193,2762700,0,1,163.8380296,165.1682437,162.78068,164.5713528,2762700
28/06/2012,191.23,192.08,188.9,191.4,3967300,0,1,163.0620714,163.7868676,161.0752774,163.2070307,3967300
29/06/2012,194.55,195.81,192.41,195.58,5259600,0,1,165.8930398,166.9674434,164.068259,166.7713221,5259600
02/07/2012,196.36,197.2,194.85,195.83,2827000,0,1,167.4364292,168.1526983,166.1488502,166.9844975,2827000
03/07/2012,195.46,196.34,194.91,195.93,1450400,0,1,166.668998,167.4193751,166.2000123,167.0697676,1450400
05/07/2012,194.88,196.85,193.63,195.29,2690200,0,1,166.1744312,167.8542528,165.1085546,166.5240388,2690200
06/07/2012,193.92,193.94,189.74,191.41,4952900,0,1,165.355838,165.372892,161.7915465,163.2155577,4952900
09/07/2012,190.76,190.9991,188.05,189.67,3988100,0,1,162.6613018,162.8651827,160.3504813,161.7318574,3988100
10/07/2012,190.3,191.14,185.6,186.26,4690300,0,1,162.2690592,162.9853283,158.2613631,158.8241459,4690300
11/07/2012,186.22,187.36,183.51,185.25,5456100,0,1,158.7900379,159.7621174,156.4792173,157.9629176,5456100
12/07/2012,184.25,184.39,181.85,183.09,4931300,0,1,157.1102163,157.2295945,155.0637332,156.1210828,4931300
13/07/2012,183.46,186.33,183.03,186.01,3933000,0,1,156.4365823,158.883835,156.0699207,158.6109706,3933000
16/07/2012,185.58,186.1,184.58,184.79,3144400,0,1,158.244309,158.6877137,157.3916077,157.570675,3144400
17/07/2012,185.73,186.29,183.2,183.65,5158600,0,1,158.3722142,158.849727,156.2148799,156.5985955,5158600
18/07/2012,184.15,188.59,183.55,188.25,8019500,0,1,157.0249462,160.81094,156.5133254,160.5210215,8019500
19/07/2012,193.4,196.85,192.97,195.34,10395400,0,1,164.9124333,167.8542528,164.5457717,166.5666738,10395400
20/07/2012,194.09,194.9,192.17,192.45,4789700,0,1,165.5007972,166.1914853,163.8636107,164.102367,4789700
23/07/2012,189.78,191.3,188.2,190.83,3904500,0,1,161.8256545,163.1217605,160.4783865,162.7209909,3904500
24/07/2012,190.92,191.32,188.56,190.34,3597100,0,1,162.797734,163.1388146,160.7853589,162.3031673,3597100
25/07/2012,190.31,192.77,189.32,191.08,3833800,0,1,162.2775862,164.3752315,161.4334119,162.9341662,3833800
26/07/2012,193.49,194.95,192.57,193.95,3282900,0,1,164.9891764,166.2341203,164.2046912,165.381419,3282900
27/07/2012,195.1,197.41,193.95,196.39,4177300,0,1,166.3620255,168.3317655,165.381419,167.4620102,4177300
30/07/2012,196.32,197.84,195.92,196.68,2787000,0,1,167.4023211,168.6984271,167.0612406,167.7092936,2787000
31/07/2012,196.5,197.58,195.88,195.98,3507000,0,1,167.5558073,168.4767248,167.0271325,167.1124027,3507000
01/08/2012,196.96,197.85,194.72,195.18,2559300,0,1,167.9480499,168.7069541,166.037999,166.4302416,2559300
02/08/2012,194.16,196.6,193.02,194.45,2812600,0,1,165.5604863,167.6410775,164.5884068,165.8077697,2812600
03/08/2012,196.48,198.95,196.16,198.52,3278100,0,1,167.5387533,169.6449256,167.2658889,169.278264,3278100
06/08/2012,198.76,199.94,198.52,198.76,2337800,0,1,169.4829123,170.4890999,169.278264,169.4829123,2337800
07/08/2012,199.43,200.88,198.8,199.93,3209400,0,1,170.0542222,171.2906391,169.5170204,170.4805728,3209400
08/08/2012,198.27,199.69,198.16,199.03,2068300,0.85,1,169.7871171,171.0031241,169.6929194,170.4379378,2068300
09/08/2012,198.62,199.46,197.89,198.42,2160100,0,1,170.0868372,170.8061652,169.4617068,169.9155686,2160100
10/08/2012,197.87,199.37,197.24,199.29,2600500,0,1,169.4445799,170.7290944,168.9050839,170.6605869,2600500
13/08/2012,198.88,199.98,197.79,199.01,2418300,0,1,170.3094863,171.2514636,169.3760725,170.4208109,2418300
14/08/2012,198.88,199.33,197.72,198.29,2562300,0,1,170.3094863,170.6948407,169.3161285,169.804244,2562300
15/08/2012,198.9,199.33,197.92,198.4,2111800,0,1,170.3266132,170.6948407,169.4873971,169.8984417,2111800
16/08/2012,198.77,201.324,198.12,200.84,2729500,0,1,170.2152886,172.4023885,169.6586657,171.9879185,2729500
17/08/2012,201.08,202,200.66,201.22,2551800,0,1,172.1934408,172.9812763,171.8337768,172.3133288,2551800
20/08/2012,200.69,201.13,200.03,200.5,2336000,0,1,171.8594671,172.236258,171.2942807,171.6967619,2336000
21/08/2012,200.99,201,198.37,198.65,3111300,0,1,172.11637,172.1249334,169.8727514,170.1125275,3111300
22/08/2012,198.64,198.65,196.905,197.25,3296100,0,1,170.103964,170.1125275,168.618209,168.9136473,3296100
23/08/2012,197.04,197.37,195.44,195.7,2757400,0,1,168.7338153,169.0164085,167.3636666,167.5863157,2757400
24/08/2012,194.96,198.11,194.2,197.77,2639500,0,1,166.952622,169.6501023,166.3018013,169.3589457,2639500
27/08/2012,197.96,198.3,195.61,195.69,2498800,0,1,169.5216508,169.8128074,167.5092449,167.5777523,2498800
28/08/2012,195.56,196.11,194.5,194.87,2539200,0,1,167.4664277,167.9374164,166.5587042,166.8755511,2539200
29/08/2012,195.13,196.0399,194.9,195.08,2141400,0,1,167.0982003,167.8773867,166.9012414,167.0553831,2141400
30/08/2012,194.77,195.47,193.18,193.37,2740900,0,1,166.7899168,167.3893569,165.4283315,165.5910367,2740900
31/08/2012,194.31,195.95,193.46,194.85,3193300,0,1,166.395999,167.8004015,165.6681075,166.8584242,3193300
04/09/2012,196.61,197.17,193.25,194.54,4514400,0,1,168.3655878,168.8451399,165.4882755,166.5929579,4514400
05/09/2012,194.41,195.85,193.89,195.04,3312500,0,1,166.4816333,167.7147672,166.036335,167.0211294,3312500
06/09/2012,196.26,199.46,196.11,199.1,3931700,0,1,168.0658678,170.8061652,167.9374164,170.4978818,3931700
07/09/2012,199.12,199.5,198.08,199.5,3413700,0,1,170.5150086,170.840419,169.624412,170.840419,3413700
10/09/2012,199.39,201.82,198.73,200.95,4208000,0,1,170.7462212,172.8271346,170.1810349,172.0821162,4208000
11/09/2012,200.55,203.46,200.51,203.27,3910600,0,1,171.7395791,174.2315371,171.7053253,174.0688319,3910600
12/09/2012,203.52,204.65,202.96,203.77,3284000,0,1,174.2829176,175.2505852,173.8033656,174.4970034,3284000
13/09/2012,204.38,206.81,203.46,206.36,3879600,0,1,175.0193726,177.1002859,174.2315371,176.7149316,3879600
14/09/2012,206.24,207.65,206.05,206.81,4057100,0,1,176.6121705,177.819614,176.4494653,177.1002859,4057100
17/09/2012,205.55,207.99,205.55,207.15,3275100,0,1,176.0212938,178.1107706,176.0212938,177.3914425,3275100
18/09/2012,206.88,207.8798,206.48,207.07,2476100,0,1,177.1602299,178.0164016,176.8176928,177.3229351,2476100
19/09/2012,207.55,207.57,206.01,206.43,2605600,0,1,177.7339797,177.7511066,176.4152116,176.7748756,2605600
20/09/2012,205.85,206.99,205.3,206.18,3739100,0,1,176.2781967,177.2544277,175.8072081,176.5607899,3739100
21/09/2012,207.36,207.94,205.921,205.98,12771500,0,1,177.5712746,178.0679535,176.3389971,176.3895213,12771500
24/09/2012,205.02,206.06,204.9,205.29,3511100,0,1,175.5674321,176.4580287,175.4646709,175.7986447,3511100
25/09/2012,205.6,207.32,204.95,204.98,3345200,0,1,176.064111,177.5370208,175.5074881,175.5331783,3345200
26/09/2012,205.05,205.98,203.9,204,3423300,0,1,175.5931223,176.3895213,174.608328,174.6939622,3423300
27/09/2012,204.37,206.9,204.14,205.91,2771900,0,1,175.0108091,177.1773568,174.8138503,176.3295773,2771900
28/09/2012,205.66,208.32,205.31,207.45,4910900,0,1,176.1154915,178.3933638,175.8157715,177.6483454,4910900
01/10/2012,208.01,211.75,207.94,210.47,5456900,0,1,178.1278975,181.3306201,178.0679535,180.2345011,5456900
02/10/2012,210.96,211.47,208.5,209.84,3321000,0,1,180.6541092,181.0908441,178.5475055,179.6950051,3321000
03/10/2012,209.94,211.305,209.3,210.51,3192300,0,1,179.7806394,180.9495475,179.2325799,180.2687549,3192300
04/10/2012,210.28,210.97,208.53,210.39,2957500,0,1,180.071796,180.6626726,178.5731958,180.1659937,2957500
05/10/2012,211.15,211.79,210.06,210.59,2858400,0,1,180.8168144,181.3648738,179.8834005,180.3372623,2858400
08/10/2012,210.02,210.64,209.21,209.82,1982600,0,1,179.8491468,180.3800794,179.155509,179.6778782,1982600
09/10/2012,209.95,210.74,207.7,207.99,3580400,0,1,179.7892028,180.4657137,177.8624312,178.1107706,3580400
10/10/2012,207.82,208.23,205.05,205.82,4024500,0,1,177.9651923,178.3162929,175.5931223,176.2525064,4024500
11/10/2012,206.57,207.27,205.63,205.76,2910000,0,1,176.8947636,177.4942037,176.0898013,176.2011258,2910000
12/10/2012,205.64,207.96,205.56,207.8,2712000,0,1,176.0983647,178.0850803,176.0298573,177.9480655,2712000
15/10/2012,208.88,209.4,207.82,208.93,3060900,0,1,178.8729159,179.3182142,177.9651923,178.915733,3060900
16/10/2012,209.94,211,209.474,211,5632100,0,1,179.7806394,180.6883629,179.3815836,180.6883629,5632100
17/10/2012,201.21,203.41,198.55,200.63,12673900,0,1,172.3047654,174.1887199,170.0268932,171.8080865,12673900
18/10/2012,199.91,200.14,194.07,194.96,9295900,0,1,171.1915196,171.3884785,166.1904767,166.952622,9295900
19/10/2012,195.29,196.08,193.18,193.36,6620300,0,1,167.2352151,167.9117261,165.4283315,165.5824732,6620300
22/10/2012,193.71,194.68,192.44,194.4,4402500,0,1,165.8821933,166.7128459,164.7946377,166.4730699,4402500
23/10/2012,193.53,194,190.94,191.25,4427400,0,1,165.7280515,166.1305327,163.5101233,163.7755896,4427400
24/10/2012,192.44,193.29,190.56,190.72,3738000,0,1,164.7946377,165.5225292,163.184713,163.3217278,3738000
25/10/2012,191.41,192.44,190.71,191.6,3249600,0,1,163.9126045,164.7946377,163.3131644,164.0753096,3249600
26/10/2012,191.49,193.87,191.47,193.27,4006500,0,1,163.9811119,166.0192081,163.9639851,165.5054024,4006500
31/10/2012,194.8,196.41,193.63,194.53,6052300,0,1,166.8156071,168.1943192,165.8136858,166.5843945,6052300
01/11/2012,194.96,197.89,194.55,197.15,3758800,0,1,166.952622,169.4617068,166.6015213,168.828013,3758800
02/11/2012,197.53,198,193.29,193.43,4260100,0,1,169.1534233,169.5559045,165.5225292,165.6424172,4260100
05/11/2012,192.36,194.97,192.01,194.14,2736200,0,1,164.7261303,166.9611854,164.4264102,166.2504207,2736200
06/11/2012,195.26,196.75,194.68,195.07,3281000,0,1,167.2095248,168.4854758,166.7128459,167.0468197,3281000
07/11/2012,193.36,193.68,191.16,191.16,4746200,0.85,1,166.3187418,166.59399,164.4264102,164.4264102,4746200
08/11/2012,191.4,191.81,190.09,190.1,3542200,0,1,164.6328464,164.9855082,163.506049,163.5146505,3542200
09/11/2012,189.85,191.64,188.88,189.64,3671600,0,1,163.2996128,164.8392826,162.4652666,163.1189812,3671600
12/11/2012,190.03,190.77,187.407,189.25,3067400,0,1,163.4544399,164.0909515,161.1982646,162.7835224,3067400
13/11/2012,188.39,190.88,188.25,188.32,3406700,0,1,162.0437928,164.185568,161.9233717,161.9835822,3406700
14/11/2012,189.14,189.27,185.28,185.51,4404400,0,1,162.6889058,162.8007254,159.3687241,159.5665587,4404400
15/11/2012,185.83,187.2,184.78,185.85,3411700,0,1,159.8418069,161.0202134,158.9386487,159.85901,3411700
16/11/2012,186.33,187.56,185.1,186.94,4660800,0,1,160.2718823,161.3298677,159.2138969,160.7965742,4660800
19/11/2012,188.62,190.39,188.3,190.35,3588900,0,1,162.2416274,163.7640942,161.9663792,163.7296882,3588900
20/11/2012,189.88,190.11,188.25,189.2,3170200,0,1,163.3254173,163.523252,161.9233717,162.7405149,3170200
21/11/2012,189.3,190.89,188.95,190.29,5189600,0,1,162.8265299,164.1941696,162.5254772,163.6780791,5189600
23/11/2012,191,193.49,190.8,193.49,3877600,0,1,164.2887861,166.4305614,164.116756,166.4305614,3877600
26/11/2012,192.45,193.37,191.77,192.88,5210300,0,1,165.5360047,166.3273433,164.9511022,165.9058695,5210300
27/11/2012,192.08,193.05,191,191.23,3290900,0,1,165.2177489,166.0520951,164.2887861,164.4866208,3290900
28/11/2012,190.98,192.04,189.27,191.98,3603600,0,1,164.2715831,165.1833429,162.8007254,165.1317338,3603600
29/11/2012,192.75,192.9,190.2,191.53,4077900,0,1,165.7940499,165.9230725,163.6006656,164.744666,4077900
30/11/2012,191.75,192,189.501,190.07,4936400,0,1,164.9338992,165.1489368,162.9994202,163.488846,4936400
03/12/2012,190.76,191.3,188.36,189.48,3349600,0,1,164.08235,164.5468313,162.0179883,162.9813571,3349600
04/12/2012,189.71,190.75,189.02,189.36,3990700,0,1,163.1791917,164.0737485,162.5856877,162.878139,3990700
05/12/2012,189.01,189.46,186.94,188.65,4202100,0,1,162.5770862,162.964154,160.7965742,162.267432,4202100
06/12/2012,189.17,190.18,188.41,189.7,3216600,0,1,162.7147103,163.5834626,162.0609958,163.1705902,3216600
07/12/2012,190.14,192.2,190.11,191.95,4091300,0,1,163.5490565,165.320967,163.523252,165.1059293,4091300
10/12/2012,192.17,193.54,191.65,192.62,3438500,0,1,165.2951625,166.4735689,164.8478841,165.6822303,3438500
11/12/2012,193.18,194.8,193.15,194.2,4144000,0,1,166.1639147,167.5573588,166.1381102,167.0412684,4144000
12/12/2012,194.6,194.75,192.46,192.95,4241900,0,1,167.3853287,167.5143513,165.5446062,165.96608,4241900
13/12/2012,192.18,193.05,191.37,191.99,3623200,0,1,165.303764,166.0520951,164.6070419,165.1403353,3623200
14/12/2012,191.69,193.4,191.26,191.76,3826900,0,1,164.8822901,166.3531478,164.5124253,164.9425007,3826900
17/12/2012,191.76,193.91,191.76,193.62,3792400,0,1,164.9425007,166.7918247,164.9425007,166.542381,3792400
18/12/2012,193.85,195.92,193.84,195.69,4125900,0,1,166.7402157,168.5207276,166.7316142,168.322893,4125900
19/12/2012,195.46,196.45,195,195.08,4270500,0,1,168.1250583,168.9766075,167.729389,167.798201,4270500
20/12/2012,194.47,194.95,193.16,194.77,4184500,0,1,167.2735091,167.6863815,166.1467117,167.5315543,4184500
21/12/2012,193.1,194.5,191.57,193.42,8225300,0,1,166.0951026,167.2993136,164.779072,166.3703509,8225300
24/12/2012,193.05,193.83,192.02,192.4,1631200,0,1,166.0520951,166.7230127,165.1661399,165.4929971,1631200
26/12/2012,192.21,193.53,190.95,191.95,2776500,0,1,165.3295685,166.4649674,164.2457786,165.1059293,2776500
